,N,f,Fisher,kappa,inc_org
34183,281,0.15000000000000002,False,25,83
34184,347,0.20000000000000004,False,5,35
34185,395,0.25000000000000006,False,20,31
34186,429,0.30000000000000004,False,15,86
34187,316,0.35000000000000009,False,15,43
34188,56,0.40000000000000013,False,15,48
34189,391,0.45000000000000007,False,60,29
34190,386,0.50000000000000011,False,10,2
34191,40,0.55000000000000016,False,75,5
34192,36,0.6000000000000002,True,75,35
34193,425,0.65000000000000013,False,75,48
34194,115,0.70000000000000018,True,45,32
34195,89,0.75000000000000022,False,25,27
34196,335,0.80000000000000016,True,55,35
34197,80,0.8500000000000002,True,35,23
34198,98,0.90000000000000024,True,65,79
34199,12,0.95000000000000029,True,25,35
34200,86,0.10000000000000001,False,45,26
34201,86,0.15000000000000002,False,45,28
34202,472,0.20000000000000004,False,30,27
34203,134,0.25000000000000006,False,45,33
34204,359,0.30000000000000004,False,75,29
34205,248,0.35000000000000009,False,60,27
34206,350,0.40000000000000013,False,50,35
34207,197,0.45000000000000007,False,15,49
34208,138,0.50000000000000011,False,5,82
34209,442,0.55000000000000016,False,5,13
34210,402,0.6000000000000002,False,60,31
34211,448,0.65000000000000013,False,25,76
34212,309,0.70000000000000018,False,50,27
34213,371,0.75000000000000022,False,40,13
34214,421,0.80000000000000016,False,10,12
34215,84,0.8500000000000002,False,15,9
34216,410,0.90000000000000024,True,40,70
34217,61,0.95000000000000029,True,10,50
34218,165,0.10000000000000001,False,65,48
34219,381,0.15000000000000002,False,40,60
34220,109,0.20000000000000004,False,75,45
34221,312,0.25000000000000006,False,30,71
34222,160,0.30000000000000004,False,75,65
34223,273,0.35000000000000009,False,50,58
34224,331,0.40000000000000013,False,70,41
34225,264,0.45000000000000007,True,15,71
34226,138,0.50000000000000011,True,15,65
34227,198,0.55000000000000016,False,15,28
34228,222,0.6000000000000002,False,35,45
34229,301,0.65000000000000013,True,5,56
34230,411,0.70000000000000018,True,25,56
34231,336,0.75000000000000022,False,25,67
34232,98,0.80000000000000016,True,25,29
34233,69,0.8500000000000002,True,5,15
34234,241,0.90000000000000024,True,25,50
34235,197,0.95000000000000029,True,30,14
34236,46,0.10000000000000001,False,75,8
34237,323,0.15000000000000002,False,5,4
34238,240,0.20000000000000004,False,70,4
34239,243,0.25000000000000006,False,30,66
34240,310,0.30000000000000004,False,55,34
34241,216,0.35000000000000009,False,60,47
34242,190,0.40000000000000013,False,75,18
34243,173,0.45000000000000007,False,20,63
34244,64,0.50000000000000011,False,45,49
34245,495,0.55000000000000016,True,55,71
34246,339,0.6000000000000002,False,50,26
34247,495,0.65000000000000013,True,25,74
34248,145,0.70000000000000018,True,25,55
34249,95,0.75000000000000022,True,50,87
34250,121,0.80000000000000016,True,50,10
34251,442,0.8500000000000002,True,10,57
34252,188,0.90000000000000024,True,75,4
34253,211,0.95000000000000029,True,30,26
34254,172,0.10000000000000001,False,45,40
34255,20,0.15000000000000002,False,60,33
34256,229,0.20000000000000004,True,35,82
34257,349,0.25000000000000006,False,15,71
34258,323,0.30000000000000004,False,40,30
34259,244,0.35000000000000009,False,10,15
34260,122,0.40000000000000013,False,70,17
34261,477,0.45000000000000007,False,70,20
34262,415,0.50000000000000011,False,35,51
34263,435,0.55000000000000016,False,25,11
34264,242,0.6000000000000002,False,25,55
34265,26,0.65000000000000013,True,30,25
34266,116,0.70000000000000018,True,70,10
34267,15,0.75000000000000022,True,70,46
34268,409,0.80000000000000016,False,45,34
34269,35,0.8500000000000002,True,65,82
34270,467,0.90000000000000024,True,5,76
34271,128,0.95000000000000029,True,65,85
34272,402,0.10000000000000001,False,50,64
34273,179,0.15000000000000002,False,15,89
34274,217,0.20000000000000004,False,35,1
34275,394,0.25000000000000006,False,65,26
34276,358,0.30000000000000004,False,65,41
34277,436,0.35000000000000009,False,65,52
34278,327,0.40000000000000013,False,35,62
34279,95,0.45000000000000007,False,75,3
34280,466,0.50000000000000011,False,60,20
34281,422,0.55000000000000016,False,65,74
34282,194,0.6000000000000002,False,45,21
34283,218,0.65000000000000013,True,35,79
34284,286,0.70000000000000018,False,70,27
34285,322,0.75000000000000022,True,65,66
34286,351,0.80000000000000016,True,35,74
34287,35,0.8500000000000002,True,50,71
34288,137,0.90000000000000024,True,45,16
34289,176,0.95000000000000029,False,15,75
34290,195,0.10000000000000001,False,5,20
34291,245,0.15000000000000002,False,65,38
34292,266,0.20000000000000004,True,70,82
34293,377,0.25000000000000006,False,45,1
34294,258,0.30000000000000004,False,65,80
34295,307,0.35000000000000009,False,5,40
34296,382,0.40000000000000013,False,70,38
34297,284,0.45000000000000007,False,30,12
34298,431,0.50000000000000011,False,45,10
34299,345,0.55000000000000016,False,20,27
34300,394,0.6000000000000002,True,50,65
34301,393,0.65000000000000013,True,70,76
34302,28,0.70000000000000018,True,15,72
34303,219,0.75000000000000022,True,20,44
34304,334,0.80000000000000016,False,75,35
34305,112,0.8500000000000002,True,10,50
34306,157,0.90000000000000024,True,30,46
34307,76,0.95000000000000029,True,10,25
34308,177,0.10000000000000001,False,35,67
34309,282,0.15000000000000002,False,35,12
34310,84,0.20000000000000004,False,65,7
34311,378,0.25000000000000006,False,75,61
34312,333,0.30000000000000004,False,70,10
34313,428,0.35000000000000009,False,35,29
34314,41,0.40000000000000013,True,70,67
34315,162,0.45000000000000007,False,60,57
34316,470,0.50000000000000011,False,35,9
34317,481,0.55000000000000016,False,60,10
34318,38,0.6000000000000002,True,50,66
34319,207,0.65000000000000013,False,60,38
34320,70,0.70000000000000018,True,5,57
34321,128,0.75000000000000022,True,15,85
34322,425,0.80000000000000016,True,60,83
34323,136,0.8500000000000002,True,55,64
34324,180,0.90000000000000024,True,65,46
34325,414,0.95000000000000029,True,20,69
34326,66,0.10000000000000001,False,10,55
34327,128,0.15000000000000002,False,25,12
34328,290,0.20000000000000004,False,75,46
34329,277,0.25000000000000006,False,5,64
34330,92,0.30000000000000004,False,70,71
34331,382,0.35000000000000009,False,10,60
34332,159,0.40000000000000013,False,50,14
34333,325,0.45000000000000007,True,70,76
34334,287,0.50000000000000011,False,75,6
34335,363,0.55000000000000016,False,40,55
34336,51,0.6000000000000002,True,75,60
34337,335,0.65000000000000013,False,55,64
34338,446,0.70000000000000018,False,30,77
34339,15,0.75000000000000022,True,65,74
34340,353,0.80000000000000016,True,35,62
34341,480,0.8500000000000002,True,50,71
34342,266,0.90000000000000024,True,20,54
34343,403,0.95000000000000029,True,35,38
34344,331,0.10000000000000001,False,40,23
34345,309,0.15000000000000002,False,65,69
34346,366,0.20000000000000004,False,60,39
34347,101,0.25000000000000006,False,55,51
34348,114,0.30000000000000004,False,75,57
34349,395,0.35000000000000009,False,60,58
34350,470,0.40000000000000013,False,35,62
34351,126,0.45000000000000007,True,30,84
34352,378,0.50000000000000011,False,70,8
34353,491,0.55000000000000016,False,65,21
34354,374,0.6000000000000002,False,55,25
34355,480,0.65000000000000013,False,5,13
34356,432,0.70000000000000018,False,5,58
34357,395,0.75000000000000022,False,20,34
34358,15,0.80000000000000016,True,35,11
34359,134,0.8500000000000002,True,5,47
34360,415,0.90000000000000024,True,60,87
34361,304,0.95000000000000029,True,10,27
34362,295,0.10000000000000001,False,60,76
34363,34,0.15000000000000002,False,15,15
34364,162,0.20000000000000004,False,65,1
34365,268,0.25000000000000006,False,5,79
34366,403,0.30000000000000004,False,40,83
34367,427,0.35000000000000009,False,65,63
34368,106,0.40000000000000013,False,5,2
34369,450,0.45000000000000007,False,40,44
34370,54,0.50000000000000011,True,30,52
34371,92,0.55000000000000016,False,60,22
34372,204,0.6000000000000002,True,30,89
34373,385,0.65000000000000013,True,60,87
34374,24,0.70000000000000018,True,5,64
34375,299,0.75000000000000022,True,25,63
34376,283,0.80000000000000016,False,15,4
34377,341,0.8500000000000002,True,40,78
34378,176,0.90000000000000024,True,40,87
34379,269,0.95000000000000029,False,20,27
34380,356,0.10000000000000001,False,25,58
34381,372,0.15000000000000002,False,20,74
34382,237,0.20000000000000004,False,25,65
34383,80,0.25000000000000006,False,30,35
34384,490,0.30000000000000004,False,35,31
34385,276,0.35000000000000009,False,35,46
34386,468,0.40000000000000013,False,75,68
34387,376,0.45000000000000007,False,70,48
34388,98,0.50000000000000011,False,65,27
34389,138,0.55000000000000016,False,20,4
34390,228,0.6000000000000002,False,60,45
34391,423,0.65000000000000013,False,75,29
34392,174,0.70000000000000018,False,10,67
34393,136,0.75000000000000022,True,65,17
34394,158,0.80000000000000016,True,35,82
34395,350,0.8500000000000002,True,10,62
34396,206,0.90000000000000024,True,45,40
34397,310,0.95000000000000029,True,75,48
34398,257,0.10000000000000001,False,5,52
34399,83,0.15000000000000002,False,20,82
34400,463,0.20000000000000004,False,35,71
34401,371,0.25000000000000006,False,70,87
34402,236,0.30000000000000004,False,10,11
34403,471,0.35000000000000009,False,70,64
34404,162,0.40000000000000013,False,55,23
34405,120,0.45000000000000007,False,5,42
34406,246,0.50000000000000011,False,60,62
34407,419,0.55000000000000016,False,20,42
34408,343,0.6000000000000002,False,20,46
34409,447,0.65000000000000013,True,30,70
34410,425,0.70000000000000018,True,60,18
34411,272,0.75000000000000022,True,70,66
34412,387,0.80000000000000016,True,30,51
34413,114,0.8500000000000002,True,35,34
34414,458,0.90000000000000024,True,25,64
34415,409,0.95000000000000029,True,30,4
34416,57,0.10000000000000001,False,50,19
34417,471,0.15000000000000002,False,10,43
34418,488,0.20000000000000004,False,10,80
34419,280,0.25000000000000006,False,70,20
34420,285,0.30000000000000004,False,45,56
34421,190,0.35000000000000009,False,50,57
34422,122,0.40000000000000013,False,10,68
34423,290,0.45000000000000007,False,30,37
34424,498,0.50000000000000011,True,65,86
34425,340,0.55000000000000016,False,55,29
34426,191,0.6000000000000002,False,50,18
34427,149,0.65000000000000013,True,65,77
34428,387,0.70000000000000018,False,40,37
34429,344,0.75000000000000022,False,55,40
34430,418,0.80000000000000016,True,55,43
34431,278,0.8500000000000002,False,30,70
34432,84,0.90000000000000024,True,45,65
34433,296,0.95000000000000029,True,45,75
34434,494,0.10000000000000001,False,50,86
34435,212,0.15000000000000002,False,30,58
34436,476,0.20000000000000004,False,40,85
34437,386,0.25000000000000006,False,40,56
34438,150,0.30000000000000004,False,70,85
34439,174,0.35000000000000009,False,30,39
34440,445,0.40000000000000013,False,15,67
34441,281,0.45000000000000007,False,25,39
34442,21,0.50000000000000011,False,30,16
34443,382,0.55000000000000016,False,70,62
34444,357,0.6000000000000002,False,15,12
34445,44,0.65000000000000013,True,60,81
34446,479,0.70000000000000018,False,35,13
34447,199,0.75000000000000022,False,15,32
34448,480,0.80000000000000016,True,20,71
34449,288,0.8500000000000002,False,60,26
34450,322,0.90000000000000024,True,25,78
34451,468,0.95000000000000029,True,10,75
34452,29,0.10000000000000001,False,45,2
34453,72,0.15000000000000002,False,65,8
34454,377,0.20000000000000004,False,35,69
34455,26,0.25000000000000006,True,35,82
34456,428,0.30000000000000004,False,10,77
34457,455,0.35000000000000009,False,55,78
34458,62,0.40000000000000013,False,40,40
34459,466,0.45000000000000007,False,20,2
34460,122,0.50000000000000011,False,35,17
34461,272,0.55000000000000016,False,55,22
34462,53,0.6000000000000002,True,45,8
34463,305,0.65000000000000013,False,50,76
34464,309,0.70000000000000018,False,5,46
34465,111,0.75000000000000022,False,70,35
34466,364,0.80000000000000016,True,5,3
34467,280,0.8500000000000002,True,20,79
34468,455,0.90000000000000024,True,75,50
34469,434,0.95000000000000029,True,40,9
34470,112,0.10000000000000001,False,40,40
34471,456,0.15000000000000002,False,40,62
34472,339,0.20000000000000004,False,25,15
34473,43,0.25000000000000006,False,65,43
34474,91,0.30000000000000004,False,10,22
34475,69,0.35000000000000009,True,65,81
34476,464,0.40000000000000013,False,70,29
34477,285,0.45000000000000007,False,45,78
34478,487,0.50000000000000011,False,40,32
34479,454,0.55000000000000016,True,60,85
34480,476,0.6000000000000002,False,65,62
34481,212,0.65000000000000013,True,45,71
34482,235,0.70000000000000018,False,35,18
34483,402,0.75000000000000022,False,25,22
34484,416,0.80000000000000016,False,25,13
34485,428,0.8500000000000002,True,5,31
34486,441,0.90000000000000024,True,50,62
34487,198,0.95000000000000029,True,40,45
34488,264,0.10000000000000001,False,65,70
34489,241,0.15000000000000002,False,70,59
34490,183,0.20000000000000004,False,20,49
34491,392,0.25000000000000006,False,25,67
34492,221,0.30000000000000004,False,35,24
34493,134,0.35000000000000009,False,15,14
34494,277,0.40000000000000013,False,70,71
34495,112,0.45000000000000007,False,15,25
34496,243,0.50000000000000011,False,30,75
34497,412,0.55000000000000016,False,55,61
34498,118,0.6000000000000002,True,75,76
34499,478,0.65000000000000013,False,65,9
34500,44,0.70000000000000018,True,15,86
34501,303,0.75000000000000022,False,70,50
34502,45,0.80000000000000016,True,65,30
34503,365,0.8500000000000002,False,35,54
34504,337,0.90000000000000024,False,50,60
34505,302,0.95000000000000029,True,70,73
34506,496,0.10000000000000001,False,25,52
34507,455,0.15000000000000002,False,75,44
34508,311,0.20000000000000004,False,35,65
34509,124,0.25000000000000006,False,75,22
34510,37,0.30000000000000004,False,15,14
34511,367,0.35000000000000009,False,65,52
34512,163,0.40000000000000013,False,30,35
34513,239,0.45000000000000007,False,25,82
34514,398,0.50000000000000011,False,50,73
34515,149,0.55000000000000016,False,25,15
34516,356,0.6000000000000002,False,40,7
34517,141,0.65000000000000013,True,45,37
34518,26,0.70000000000000018,True,70,62
34519,451,0.75000000000000022,False,70,8
34520,422,0.80000000000000016,False,50,36
34521,469,0.8500000000000002,True,40,55
34522,405,0.90000000000000024,True,65,66
34523,459,0.95000000000000029,True,15,88
34524,395,0.10000000000000001,False,20,18
34525,181,0.15000000000000002,False,10,58
34526,356,0.20000000000000004,False,60,79
34527,321,0.25000000000000006,False,50,70
34528,386,0.30000000000000004,False,20,79
34529,101,0.35000000000000009,False,60,20
34530,181,0.40000000000000013,False,20,8
34531,262,0.45000000000000007,True,60,89
34532,487,0.50000000000000011,False,75,17
34533,156,0.55000000000000016,True,5,46
34534,415,0.6000000000000002,False,45,31
34535,421,0.65000000000000013,False,40,19
34536,243,0.70000000000000018,True,50,85
34537,432,0.75000000000000022,False,10,7
34538,153,0.80000000000000016,True,30,44
34539,208,0.8500000000000002,True,75,42
34540,91,0.90000000000000024,True,20,31
34541,53,0.95000000000000029,True,65,75
34542,210,0.10000000000000001,False,70,11
34543,88,0.15000000000000002,False,40,17
34544,14,0.20000000000000004,False,75,31
34545,78,0.25000000000000006,False,5,44
34546,197,0.30000000000000004,False,55,22
34547,247,0.35000000000000009,False,45,16
34548,266,0.40000000000000013,False,25,83
34549,415,0.45000000000000007,False,25,76
34550,394,0.50000000000000011,False,65,39
34551,443,0.55000000000000016,False,25,79
34552,18,0.6000000000000002,False,15,68
34553,157,0.65000000000000013,True,20,88
34554,456,0.70000000000000018,False,35,12
34555,361,0.75000000000000022,False,20,39
34556,226,0.80000000000000016,True,55,78
34557,325,0.8500000000000002,True,65,78
34558,325,0.90000000000000024,True,30,45
34559,50,0.95000000000000029,True,30,27
34560,483,0.10000000000000001,False,5,64
34561,234,0.15000000000000002,False,70,6
34562,495,0.20000000000000004,False,45,15
34563,140,0.25000000000000006,False,30,74
34564,354,0.30000000000000004,False,50,34
34565,311,0.35000000000000009,False,5,39
34566,11,0.40000000000000013,True,70,7
34567,383,0.45000000000000007,False,30,3
34568,307,0.50000000000000011,False,30,45
34569,465,0.55000000000000016,False,15,56
34570,272,0.6000000000000002,False,30,0
34571,165,0.65000000000000013,True,70,87
34572,160,0.70000000000000018,False,30,17
34573,319,0.75000000000000022,False,65,4
34574,496,0.80000000000000016,True,25,64
34575,157,0.8500000000000002,True,55,2
